Code,Label,Year,Estimated resident population (no.),Population density (persons/km2),Median age - persons (years),Net internal migration (no.),Net overseas migration (no.),Median household income (weekly $),Median employee income ($),Median total income ($),Unemployment rate (%),Participation rate (%),Completed year 12 (%),Bachelor degree (%),Number of jobs,State,Migration total,Opportunity score,Pressure score
53360,Exmouth,2019,48391.60359536868,499.29614402744625,42.209981718464356,0.0978320637077612,513.9822135252488,829.5825716026812,46932.0,47732.0,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,2931.0,WA,514.0800455889565,33.027671597141435,58.5769486455044
53360,Exmouth,2020,3151.0,0.5,36.5,0.0978320637077612,513.9822135252488,829.5825716026812,44757.0,45228.0,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,3193.0,WA,514.0800455889565,31.379009473159382,30.864633538308127
53360,Exmouth,2021,3202.0,0.5,36.6,-23.0,-3.0,1212.0,51219.0,53387.0,2.4,70.6,51.3,13.5,3572.0,WA,-26.0,76.76666112680736,31.317932524513875
53360,Exmouth,2022,3315.0,0.5,36.3,64.0,18.0,829.5825716026812,49338.0,52571.0,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,4171.0,WA,82.0,55.94856240651487,23.50216054512215
53360,Exmouth,2023,3478.0,0.5,36.3,100.0,51.0,829.5825716026812,44564.0,47420.0,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,5473.0,WA,151.0,33.85034070134619,24.09049360146252
53360,Exmouth,2024,3592.0,0.6,36.2,47.0,43.0,829.5825716026812,51362.68905317535,49669.19890151097,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,38781.39796843893,WA,90.0,53.466012963270735,23.97748047199601
53360,Exmouth,2025,3670.0,0.6,42.209981718464356,19.0,31.0,829.5825716026812,51362.68905317535,49669.19890151097,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,38781.39796843893,WA,50.0,53.466012963270735,31.861808210071462
53430,Fremantle,2011,48391.60359536868,499.29614402744625,42.209981718464356,0.0978320637077612,513.9822135252488,885.0,51362.68905317535,49669.19890151097,5.0,61.9,57.2,20.2,38781.39796843893,WA,514.0800455889565,72.24073458534154,68.25369785607445
53430,Fremantle,2016,48391.60359536868,499.29614402744625,42.209981718464356,0.0978320637077612,513.9822135252488,1044.0,51362.68905317535,49669.19890151097,7.4,60.8,61.4,22.1,38781.39796843893,WA,514.0800455889565,55.94690044872861,69.27580189463188
53430,Fremantle,2017,48391.60359536868,499.29614402744625,42.209981718464356,0.0978320637077612,513.9822135252488,829.5825716026812,51362.68905317535,49669.19890151097,6.1556027024052264,58.07239488117001,42.03150517976843,10.745169645769778,38781.39796843893,WA,514.0800455889565,53.466012963270735,58.5769486455044
